name,bandwidth,region,subnets,tunnel_name,gateway_name,peer_ip_address,local_id_type,local_id_value,peer_id_type,peer_id_value,monitor_ip,proxy_ids,sec_wan_enabled,sec_tunnel_name,sec_gateway_name,sec_peer_ip_address,sec_local_id_type,sec_local_id_value,sec_peer_id_type,sec_peer_id_value,sec_monitor_ip,sec_proxy_ids
BO-ireland-new379,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec379,bo-new-ireland-ike379,10.3.249.125,,,ipaddr,10.3.249.125,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new380,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec380,bo-new-ireland-ike380,10.3.249.126,,,ipaddr,10.3.249.126,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new381,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec381,bo-new-ireland-ike381,10.3.249.127,,,ipaddr,10.3.249.127,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new382,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec382,bo-new-ireland-ike382,10.3.249.128,,,ipaddr,10.3.249.128,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new383,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec383,bo-new-ireland-ike383,10.3.249.129,,,ipaddr,10.3.249.129,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new384,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec384,bo-new-ireland-ike384,10.3.249.130,,,ipaddr,10.3.249.130,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new385,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec385,bo-new-ireland-ike385,10.3.249.131,,,ipaddr,10.3.249.131,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new386,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec386,bo-new-ireland-ike386,10.3.249.132,,,ipaddr,10.3.249.132,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new387,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec387,bo-new-ireland-ike387,10.3.249.133,,,ipaddr,10.3.249.133,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new388,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec388,bo-new-ireland-ike388,10.3.249.134,,,ipaddr,10.3.249.134,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new389,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec389,bo-new-ireland-ike389,10.3.249.135,,,ipaddr,10.3.249.135,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new390,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec390,bo-new-ireland-ike390,10.3.249.136,,,ipaddr,10.3.249.136,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new391,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec391,bo-new-ireland-ike391,10.3.249.137,,,ipaddr,10.3.249.137,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new392,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec392,bo-new-ireland-ike392,10.3.249.138,,,ipaddr,10.3.249.138,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new393,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec393,bo-new-ireland-ike393,10.3.249.139,,,ipaddr,10.3.249.139,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new394,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec394,bo-new-ireland-ike394,10.3.249.140,,,ipaddr,10.3.249.140,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new395,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec395,bo-new-ireland-ike395,10.3.249.141,,,ipaddr,10.3.249.141,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new396,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec396,bo-new-ireland-ike396,10.3.249.142,,,ipaddr,10.3.249.142,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new397,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec397,bo-new-ireland-ike397,10.3.249.143,,,ipaddr,10.3.249.143,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new398,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec398,bo-new-ireland-ike398,10.3.249.144,,,ipaddr,10.3.249.144,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new399,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec399,bo-new-ireland-ike399,10.3.249.145,,,ipaddr,10.3.249.145,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new400,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec400,bo-new-ireland-ike400,10.3.249.146,,,ipaddr,10.3.249.146,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new401,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec401,bo-new-ireland-ike401,10.3.249.147,,,ipaddr,10.3.249.147,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new402,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec402,bo-new-ireland-ike402,10.3.249.148,,,ipaddr,10.3.249.148,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new403,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec403,bo-new-ireland-ike403,10.3.249.149,,,ipaddr,10.3.249.149,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new404,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec404,bo-new-ireland-ike404,10.3.249.150,,,ipaddr,10.3.249.150,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new405,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec405,bo-new-ireland-ike405,10.3.249.151,,,ipaddr,10.3.249.151,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new406,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec406,bo-new-ireland-ike406,10.3.249.152,,,ipaddr,10.3.249.152,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new407,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec407,bo-new-ireland-ike407,10.3.249.153,,,ipaddr,10.3.249.153,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new408,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec408,bo-new-ireland-ike408,10.3.249.154,,,ipaddr,10.3.249.154,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new409,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec409,bo-new-ireland-ike409,10.3.249.155,,,ipaddr,10.3.249.155,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new410,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec410,bo-new-ireland-ike410,10.3.249.156,,,ipaddr,10.3.249.156,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new411,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec411,bo-new-ireland-ike411,10.3.249.157,,,ipaddr,10.3.249.157,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new412,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec412,bo-new-ireland-ike412,10.3.249.158,,,ipaddr,10.3.249.158,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new413,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec413,bo-new-ireland-ike413,10.3.249.159,,,ipaddr,10.3.249.159,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new414,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec414,bo-new-ireland-ike414,10.3.249.160,,,ipaddr,10.3.249.160,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new415,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec415,bo-new-ireland-ike415,10.3.249.161,,,ipaddr,10.3.249.161,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new416,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec416,bo-new-ireland-ike416,10.3.249.162,,,ipaddr,10.3.249.162,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new417,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec417,bo-new-ireland-ike417,10.3.249.163,,,ipaddr,10.3.249.163,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new418,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec418,bo-new-ireland-ike418,10.3.249.164,,,ipaddr,10.3.249.164,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new419,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec419,bo-new-ireland-ike419,10.3.249.165,,,ipaddr,10.3.249.165,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new420,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec420,bo-new-ireland-ike420,10.3.249.166,,,ipaddr,10.3.249.166,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new421,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec421,bo-new-ireland-ike421,10.3.249.167,,,ipaddr,10.3.249.167,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new422,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec422,bo-new-ireland-ike422,10.3.249.168,,,ipaddr,10.3.249.168,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new423,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec423,bo-new-ireland-ike423,10.3.249.169,,,ipaddr,10.3.249.169,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new424,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec424,bo-new-ireland-ike424,10.3.249.170,,,ipaddr,10.3.249.170,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new425,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec425,bo-new-ireland-ike425,10.3.249.171,,,ipaddr,10.3.249.171,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new426,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec426,bo-new-ireland-ike426,10.3.249.172,,,ipaddr,10.3.249.172,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new427,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec427,bo-new-ireland-ike427,10.3.249.173,,,ipaddr,10.3.249.173,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new428,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec428,bo-new-ireland-ike428,10.3.249.174,,,ipaddr,10.3.249.174,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new429,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec429,bo-new-ireland-ike429,10.3.249.175,,,ipaddr,10.3.249.175,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new430,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec430,bo-new-ireland-ike430,10.3.249.176,,,ipaddr,10.3.249.176,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new431,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec431,bo-new-ireland-ike431,10.3.249.177,,,ipaddr,10.3.249.177,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new432,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec432,bo-new-ireland-ike432,10.3.249.178,,,ipaddr,10.3.249.178,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new433,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec433,bo-new-ireland-ike433,10.3.249.179,,,ipaddr,10.3.249.179,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new434,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec434,bo-new-ireland-ike434,10.3.249.180,,,ipaddr,10.3.249.180,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new435,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec435,bo-new-ireland-ike435,10.3.249.181,,,ipaddr,10.3.249.181,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new436,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec436,bo-new-ireland-ike436,10.3.249.182,,,ipaddr,10.3.249.182,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new437,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec437,bo-new-ireland-ike437,10.3.249.183,,,ipaddr,10.3.249.183,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new438,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec438,bo-new-ireland-ike438,10.3.249.184,,,ipaddr,10.3.249.184,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new439,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec439,bo-new-ireland-ike439,10.3.249.185,,,ipaddr,10.3.249.185,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new440,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec440,bo-new-ireland-ike440,10.3.249.186,,,ipaddr,10.3.249.186,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new441,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec441,bo-new-ireland-ike441,10.3.249.187,,,ipaddr,10.3.249.187,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new442,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec442,bo-new-ireland-ike442,10.3.249.188,,,ipaddr,10.3.249.188,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new443,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec443,bo-new-ireland-ike443,10.3.249.189,,,ipaddr,10.3.249.189,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new444,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec444,bo-new-ireland-ike444,10.3.249.190,,,ipaddr,10.3.249.190,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new445,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec445,bo-new-ireland-ike445,10.3.249.191,,,ipaddr,10.3.249.191,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new446,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec446,bo-new-ireland-ike446,10.3.249.192,,,ipaddr,10.3.249.192,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new447,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec447,bo-new-ireland-ike447,10.3.249.193,,,ipaddr,10.3.249.193,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new448,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec448,bo-new-ireland-ike448,10.3.249.194,,,ipaddr,10.3.249.194,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new449,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec449,bo-new-ireland-ike449,10.3.249.195,,,ipaddr,10.3.249.195,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new450,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec450,bo-new-ireland-ike450,10.3.249.196,,,ipaddr,10.3.249.196,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new451,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec451,bo-new-ireland-ike451,10.3.249.197,,,ipaddr,10.3.249.197,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new452,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec452,bo-new-ireland-ike452,10.3.249.198,,,ipaddr,10.3.249.198,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new453,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec453,bo-new-ireland-ike453,10.3.249.199,,,ipaddr,10.3.249.199,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new454,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec454,bo-new-ireland-ike454,10.3.249.200,,,ipaddr,10.3.249.200,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new455,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec455,bo-new-ireland-ike455,10.3.249.201,,,ipaddr,10.3.249.201,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new456,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec456,bo-new-ireland-ike456,10.3.249.202,,,ipaddr,10.3.249.202,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new457,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec457,bo-new-ireland-ike457,10.3.249.203,,,ipaddr,10.3.249.203,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new458,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec458,bo-new-ireland-ike458,10.3.249.204,,,ipaddr,10.3.249.204,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new459,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec459,bo-new-ireland-ike459,10.3.249.205,,,ipaddr,10.3.249.205,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new460,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec460,bo-new-ireland-ike460,10.3.249.206,,,ipaddr,10.3.249.206,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new461,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec461,bo-new-ireland-ike461,10.3.249.207,,,ipaddr,10.3.249.207,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new462,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec462,bo-new-ireland-ike462,10.3.249.208,,,ipaddr,10.3.249.208,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new463,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec463,bo-new-ireland-ike463,10.3.249.209,,,ipaddr,10.3.249.209,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new464,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec464,bo-new-ireland-ike464,10.3.249.210,,,ipaddr,10.3.249.210,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new465,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec465,bo-new-ireland-ike465,10.3.249.211,,,ipaddr,10.3.249.211,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new466,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec466,bo-new-ireland-ike466,10.3.249.212,,,ipaddr,10.3.249.212,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new467,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec467,bo-new-ireland-ike467,10.3.249.213,,,ipaddr,10.3.249.213,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new468,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec468,bo-new-ireland-ike468,10.3.249.214,,,ipaddr,10.3.249.214,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new469,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec469,bo-new-ireland-ike469,10.3.249.215,,,ipaddr,10.3.249.215,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new470,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec470,bo-new-ireland-ike470,10.3.249.216,,,ipaddr,10.3.249.216,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new471,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec471,bo-new-ireland-ike471,10.3.249.217,,,ipaddr,10.3.249.217,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new472,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec472,bo-new-ireland-ike472,10.3.249.218,,,ipaddr,10.3.249.218,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new473,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec473,bo-new-ireland-ike473,10.3.249.219,,,ipaddr,10.3.249.219,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new474,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec474,bo-new-ireland-ike474,10.3.249.220,,,ipaddr,10.3.249.220,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new475,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec475,bo-new-ireland-ike475,10.3.249.221,,,ipaddr,10.3.249.221,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new476,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec476,bo-new-ireland-ike476,10.3.249.222,,,ipaddr,10.3.249.222,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new477,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec477,bo-new-ireland-ike477,10.3.249.223,,,ipaddr,10.3.249.223,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new478,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec478,bo-new-ireland-ike478,10.3.249.224,,,ipaddr,10.3.249.224,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new479,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec479,bo-new-ireland-ike479,10.3.249.225,,,ipaddr,10.3.249.225,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new480,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec480,bo-new-ireland-ike480,10.3.249.226,,,ipaddr,10.3.249.226,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new481,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec481,bo-new-ireland-ike481,10.3.249.227,,,ipaddr,10.3.249.227,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new482,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec482,bo-new-ireland-ike482,10.3.249.228,,,ipaddr,10.3.249.228,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new483,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec483,bo-new-ireland-ike483,10.3.249.229,,,ipaddr,10.3.249.229,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new484,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec484,bo-new-ireland-ike484,10.3.249.230,,,ipaddr,10.3.249.230,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new485,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec485,bo-new-ireland-ike485,10.3.249.231,,,ipaddr,10.3.249.231,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new486,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec486,bo-new-ireland-ike486,10.3.249.232,,,ipaddr,10.3.249.232,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new487,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec487,bo-new-ireland-ike487,10.3.249.233,,,ipaddr,10.3.249.233,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new488,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec488,bo-new-ireland-ike488,10.3.249.234,,,ipaddr,10.3.249.234,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new489,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec489,bo-new-ireland-ike489,10.3.249.235,,,ipaddr,10.3.249.235,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new490,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec490,bo-new-ireland-ike490,10.3.249.236,,,ipaddr,10.3.249.236,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new491,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec491,bo-new-ireland-ike491,10.3.249.237,,,ipaddr,10.3.249.237,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new492,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec492,bo-new-ireland-ike492,10.3.249.238,,,ipaddr,10.3.249.238,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new493,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec493,bo-new-ireland-ike493,10.3.249.239,,,ipaddr,10.3.249.239,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new494,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec494,bo-new-ireland-ike494,10.3.249.240,,,ipaddr,10.3.249.240,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new495,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec495,bo-new-ireland-ike495,10.3.249.241,,,ipaddr,10.3.249.241,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new496,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec496,bo-new-ireland-ike496,10.3.249.242,,,ipaddr,10.3.249.242,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new497,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec497,bo-new-ireland-ike497,10.3.249.243,,,ipaddr,10.3.249.243,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new498,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec498,bo-new-ireland-ike498,10.3.249.244,,,ipaddr,10.3.249.244,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new499,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec499,bo-new-ireland-ike499,10.3.249.245,,,ipaddr,10.3.249.245,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new500,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec500,bo-new-ireland-ike500,10.3.249.246,,,ipaddr,10.3.249.246,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new501,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec501,bo-new-ireland-ike501,10.3.249.247,,,ipaddr,10.3.249.247,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new502,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec502,bo-new-ireland-ike502,10.3.249.248,,,ipaddr,10.3.249.248,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new503,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec503,bo-new-ireland-ike503,10.3.249.249,,,ipaddr,10.3.249.249,192.168.3.6/32,,no,,,,,,,,,
BO-ireland-new504,10 Mbps,EU (Ireland),192.168.7.0/24,bo-ireland-new-ipsec504,bo-new-ireland-ike504,10.3.249.250,,,ipaddr,10.3.249.250,192.168.3.6/32,,no,,,,,,,,,
